Date,Month,Plant,Commodity,Required_MT,Target_Buffer_Days
2025-12-23,12,Bokaro Steel Plant,thermal_coal,37699.8,21
2025-12-23,12,Rourkela Steel Plant,coking_coal,53698.2,21
2025-12-23,12,Rourkela Steel Plant,limestone,22252.7,21
2025-12-23,12,Rourkela Steel Plant,thermal_coal,38192.1,21
2025-12-23,12,Durgapur Steel Plant,coking_coal,53308.2,21
2025-12-23,12,Durgapur Steel Plant,limestone,25722.7,21
2025-12-23,12,Durgapur Steel Plant,thermal_coal,35521.5,21
2025-12-30,12,Bhilai Steel Plant,coking_coal,56809.3,21
2025-12-30,12,Bhilai Steel Plant,limestone,26759.6,21
2025-12-30,12,Bhilai Steel Plant,thermal_coal,34951.9,21
2025-12-30,12,Bokaro Steel Plant,coking_coal,54848.8,21
2025-12-30,12,Bokaro Steel Plant,limestone,24761.7,21
2025-12-30,12,Bokaro Steel Plant,thermal_coal,37863.5,21
2025-12-30,12,Rourkela Steel Plant,coking_coal,51363.1,21
2025-12-30,12,Rourkela Steel Plant,limestone,24834.9,21
2025-12-30,12,Rourkela Steel Plant,thermal_coal,37305.2,21
2025-12-30,12,Durgapur Steel Plant,coking_coal,49934.3,21
2025-12-30,12,Durgapur Steel Plant,limestone,21470.1,21
2025-12-30,12,Durgapur Steel Plant,thermal_coal,31729.4,21
2026-01-06,1,Bhilai Steel Plant,coking_coal,52615.1,21
2026-01-06,1,Bhilai Steel Plant,limestone,24891.6,21
2026-01-06,1,Bhilai Steel Plant,thermal_coal,38104.2,21
2026-01-06,1,Bokaro Steel Plant,coking_coal,53233.4,21
2026-01-06,1,Bokaro Steel Plant,limestone,26531.5,21
2026-01-06,1,Bokaro Steel Plant,thermal_coal,32915.8,21
2026-01-06,1,Rourkela Steel Plant,coking_coal,50033.9,21
2026-01-06,1,Rourkela Steel Plant,limestone,23500.0,21
2026-01-06,1,Rourkela Steel Plant,thermal_coal,36091.3,21
2026-01-06,1,Durgapur Steel Plant,coking_coal,53041.1,21
2026-01-06,1,Durgapur Steel Plant,limestone,19878.6,21
2026-01-06,1,Durgapur Steel Plant,thermal_coal,35239.6,21
2026-01-13,1,Bhilai Steel Plant,coking_coal,50752.0,21
2026-01-13,1,Bhilai Steel Plant,limestone,24805.4,21
2026-01-13,1,Bhilai Steel Plant,thermal_coal,36059.9,21
2026-01-13,1,Bokaro Steel Plant,coking_coal,51408.2,21
2026-01-13,1,Bokaro Steel Plant,limestone,22675.0,21
2026-01-13,1,Bokaro Steel Plant,thermal_coal,33493.4,21
2026-01-13,1,Rourkela Steel Plant,coking_coal,52987.2,21
2026-01-13,1,Rourkela Steel Plant,limestone,25319.3,21
2026-01-13,1,Rourkela Steel Plant,thermal_coal,33625.7,21
2026-01-13,1,Durgapur Steel Plant,coking_coal,54007.3,21
2026-01-13,1,Durgapur Steel Plant,limestone,22645.5,21
2026-01-13,1,Durgapur Steel Plant,thermal_coal,33972.8,21
2026-01-20,1,Bhilai Steel Plant,coking_coal,52907.3,21
2026-01-20,1,Bhilai Steel Plant,limestone,21736.6,21
2026-01-20,1,Bhilai Steel Plant,thermal_coal,34403.4,21
2026-01-20,1,Bokaro Steel Plant,coking_coal,50943.8,21
2026-01-20,1,Bokaro Steel Plant,limestone,27136.5,21
2026-01-20,1,Bokaro Steel Plant,thermal_coal,35463.5,21
2026-01-20,1,Rourkela Steel Plant,coking_coal,51840.5,21
2026-01-20,1,Rourkela Steel Plant,limestone,23985.2,21
2026-01-20,1,Rourkela Steel Plant,thermal_coal,35197.8,21
2026-01-20,1,Durgapur Steel Plant,coking_coal,52702.3,21
2026-01-20,1,Durgapur Steel Plant,limestone,24705.5,21
2026-01-20,1,Durgapur Steel Plant,thermal_coal,36763.5,21
2026-01-27,1,Bhilai Steel Plant,coking_coal,52145.1,21
2026-01-27,1,Bhilai Steel Plant,limestone,22563.5,21
2026-01-27,1,Bhilai Steel Plant,thermal_coal,34904.9,21
2026-01-27,1,Bokaro Steel Plant,coking_coal,48956.5,21
2026-01-27,1,Bokaro Steel Plant,limestone,20872.7,21
2026-01-27,1,Bokaro Steel Plant,thermal_coal,37860.4,21
2026-01-27,1,Rourkela Steel Plant,coking_coal,56060.9,21
2026-01-27,1,Rourkela Steel Plant,limestone,23151.7,21
2026-01-27,1,Rourkela Steel Plant,thermal_coal,36437.8,21
2026-01-27,1,Durgapur Steel Plant,coking_coal,53660.3,21
2026-01-27,1,Durgapur Steel Plant,limestone,29142.0,21
2026-01-27,1,Durgapur Steel Plant,thermal_coal,37415.2,21
2026-02-03,2,Bhilai Steel Plant,coking_coal,52869.7,21
2026-02-03,2,Bhilai Steel Plant,limestone,21880.0,21
2026-02-03,2,Bhilai Steel Plant,thermal_coal,32508.4,21
2026-02-03,2,Bokaro Steel Plant,coking_coal,53466.2,21
2026-02-03,2,Bokaro Steel Plant,limestone,22238.6,21
2026-02-03,2,Bokaro Steel Plant,thermal_coal,32839.9,21
2026-02-03,2,Rourkela Steel Plant,coking_coal,51936.2,21
2026-02-03,2,Rourkela Steel Plant,limestone,21653.2,21
2026-02-03,2,Rourkela Steel Plant,thermal_coal,38436.9,21
2026-02-03,2,Durgapur Steel Plant,coking_coal,54687.0,21
2026-02-03,2,Durgapur Steel Plant,limestone,23585.6,21
2026-02-03,2,Durgapur Steel Plant,thermal_coal,38063.9,21
2026-02-10,2,Bhilai Steel Plant,coking_coal,53239.3,21
2026-02-10,2,Bhilai Steel Plant,limestone,22049.7,21
2026-02-10,2,Bhilai Steel Plant,thermal_coal,38141.6,21
2026-02-10,2,Bokaro Steel Plant,coking_coal,54070.0,21
2026-02-10,2,Bokaro Steel Plant,limestone,21733.0,21
2026-02-10,2,Bokaro Steel Plant,thermal_coal,35057.4,21
2026-02-10,2,Rourkela Steel Plant,coking_coal,51523.9,21
2026-02-10,2,Rourkela Steel Plant,limestone,21111.0,21
2026-02-10,2,Rourkela Steel Plant,thermal_coal,37067.1,21
2026-02-10,2,Durgapur Steel Plant,coking_coal,56536.9,21
2026-02-10,2,Durgapur Steel Plant,limestone,21082.6,21
2026-02-10,2,Durgapur Steel Plant,thermal_coal,36413.3,21
2026-02-17,2,Bhilai Steel Plant,coking_coal,51928.8,21
2026-02-17,2,Bhilai Steel Plant,limestone,22723.2,21
2026-02-17,2,Bhilai Steel Plant,thermal_coal,34333.7,21
2026-02-17,2,Bokaro Steel Plant,coking_coal,51544.8,21
2026-02-17,2,Bokaro Steel Plant,limestone,23687.3,21
2026-02-17,2,Bokaro Steel Plant,thermal_coal,33904.3,21
2026-02-17,2,Rourkela Steel Plant,coking_coal,53586.8,21
2026-02-17,2,Rourkela Steel Plant,limestone,23509.6,21
2026-02-17,2,Rourkela Steel Plant,thermal_coal,34969.9,21
2026-02-17,2,Durgapur Steel Plant,coking_coal,51466.4,21
2026-02-17,2,Durgapur Steel Plant,limestone,22561.8,21
2026-02-17,2,Durgapur Steel Plant,thermal_coal,36759.7,21
2026-02-24,2,Bhilai Steel Plant,coking_coal,54001.7,21
2026-02-24,2,Bhilai Steel Plant,limestone,21840.4,21
2026-02-24,2,Bhilai Steel Plant,thermal_coal,35578.8,21
2026-02-24,2,Bokaro Steel Plant,coking_coal,54452.5,21
2026-02-24,2,Bokaro Steel Plant,limestone,20595.1,21
2026-02-24,2,Bokaro Steel Plant,thermal_coal,36378.0,21
2026-02-24,2,Rourkela Steel Plant,coking_coal,51907.3,21
2026-02-24,2,Rourkela Steel Plant,limestone,24627.1,21
2026-02-24,2,Rourkela Steel Plant,thermal_coal,34026.1,21
2026-02-24,2,Durgapur Steel Plant,coking_coal,49851.2,21
2026-02-24,2,Durgapur Steel Plant,limestone,20670.4,21
2026-02-24,2,Durgapur Steel Plant,thermal_coal,35486.6,21
2026-03-03,3,Bhilai Steel Plant,coking_coal,44567.5,21
2026-03-03,3,Bhilai Steel Plant,limestone,17972.2,21
2026-03-03,3,Bhilai Steel Plant,thermal_coal,30549.5,21
2026-03-03,3,Bokaro Steel Plant,coking_coal,41109.3,21
2026-03-03,3,Bokaro Steel Plant,limestone,19481.1,21
2026-03-03,3,Bokaro Steel Plant,thermal_coal,27220.2,21
2026-03-03,3,Rourkela Steel Plant,coking_coal,42926.7,21
2026-03-03,3,Rourkela Steel Plant,limestone,19685.3,21
2026-03-03,3,Rourkela Steel Plant,thermal_coal,27851.3,21
2026-03-03,3,Durgapur Steel Plant,coking_coal,43407.8,21
2026-03-03,3,Durgapur Steel Plant,limestone,21411.3,21
2026-03-03,3,Durgapur Steel Plant,thermal_coal,28361.6,21
2026-03-10,3,Bhilai Steel Plant,coking_coal,45604.2,21
2026-03-10,3,Bhilai Steel Plant,limestone,17566.5,21
2026-03-10,3,Bhilai Steel Plant,thermal_coal,30353.6,21
2026-03-10,3,Bokaro Steel Plant,coking_coal,46694.8,21
2026-03-10,3,Bokaro Steel Plant,limestone,15151.0,21
2026-03-10,3,Bokaro Steel Plant,thermal_coal,27965.6,21
2026-03-10,3,Rourkela Steel Plant,coking_coal,45138.7,21
2026-03-10,3,Rourkela Steel Plant,limestone,19234.5,21
2026-03-10,3,Rourkela Steel Plant,thermal_coal,30068.1,21
2026-03-10,3,Durgapur Steel Plant,coking_coal,43012.8,21
2026-03-10,3,Durgapur Steel Plant,limestone,19755.9,21
2026-03-10,3,Durgapur Steel Plant,thermal_coal,29119.8,21
2026-03-17,3,Bhilai Steel Plant,coking_coal,46202.0,21
2026-03-17,3,Bhilai Steel Plant,limestone,20058.0,21
2026-03-17,3,Bhilai Steel Plant,thermal_coal,30007.7,21
2026-03-17,3,Bokaro Steel Plant,coking_coal,43358.6,21
2026-03-17,3,Bokaro Steel Plant,limestone,18722.3,21
2026-03-17,3,Bokaro Steel Plant,thermal_coal,28621.4,21
2026-03-17,3,Rourkela Steel Plant,coking_coal,44810.0,21
2026-03-17,3,Rourkela Steel Plant,limestone,18842.2,21
2026-03-17,3,Rourkela Steel Plant,thermal_coal,29921.6,21
2026-03-17,3,Durgapur Steel Plant,coking_coal,47835.7,21
2026-03-17,3,Durgapur Steel Plant,limestone,21168.0,21
2026-03-17,3,Durgapur Steel Plant,thermal_coal,28813.2,21
2026-03-24,3,Bhilai Steel Plant,coking_coal,46262.2,21
2026-03-24,3,Bhilai Steel Plant,limestone,18865.5,21
2026-03-24,3,Bhilai Steel Plant,thermal_coal,25731.4,21
2026-03-24,3,Bokaro Steel Plant,coking_coal,42285.4,21
2026-03-24,3,Bokaro Steel Plant,limestone,16232.6,21
2026-03-24,3,Bokaro Steel Plant,thermal_coal,28767.3,21
2026-03-24,3,Rourkela Steel Plant,coking_coal,44133.2,21
2026-03-24,3,Rourkela Steel Plant,limestone,22617.6,21
2026-03-24,3,Rourkela Steel Plant,thermal_coal,29988.5,21
2026-03-24,3,Durgapur Steel Plant,coking_coal,43705.6,21
2026-03-24,3,Durgapur Steel Plant,limestone,21092.9,21
2026-03-24,3,Durgapur Steel Plant,thermal_coal,25420.0,21
2026-03-31,3,Bhilai Steel Plant,coking_coal,44524.1,21
2026-03-31,3,Bhilai Steel Plant,limestone,20987.6,21
2026-03-31,3,Bhilai Steel Plant,thermal_coal,26738.5,21
2026-03-31,3,Bokaro Steel Plant,coking_coal,46158.8,21
2026-03-31,3,Bokaro Steel Plant,limestone,20209.3,21
2026-03-31,3,Bokaro Steel Plant,thermal_coal,28652.5,21
2026-03-31,3,Rourkela Steel Plant,coking_coal,45239.0,21
2026-03-31,3,Rourkela Steel Plant,limestone,23687.2,21
2026-03-31,3,Rourkela Steel Plant,thermal_coal,29727.4,21
2026-03-31,3,Durgapur Steel Plant,coking_coal,44546.8,21
2026-03-31,3,Durgapur Steel Plant,limestone,18773.2,21
2026-03-31,3,Durgapur Steel Plant,thermal_coal,27870.3,21
2026-04-07,4,Bhilai Steel Plant,coking_coal,45594.6,21
2026-04-07,4,Bhilai Steel Plant,limestone,18059.0,21
2026-04-07,4,Bhilai Steel Plant,thermal_coal,29528.8,21
2026-04-07,4,Bokaro Steel Plant,coking_coal,43240.2,21
2026-04-07,4,Bokaro Steel Plant,limestone,20462.2,21
2026-04-07,4,Bokaro Steel Plant,thermal_coal,30000.6,21
2026-04-07,4,Rourkela Steel Plant,coking_coal,45967.6,21
2026-04-07,4,Rourkela Steel Plant,limestone,18682.0,21
2026-04-07,4,Rourkela Steel Plant,thermal_coal,28914.2,21
2026-04-07,4,Durgapur Steel Plant,coking_coal,42338.2,21
2026-04-07,4,Durgapur Steel Plant,limestone,18800.3,21
2026-04-07,4,Durgapur Steel Plant,thermal_coal,30079.1,21
2026-04-14,4,Bhilai Steel Plant,coking_coal,45462.6,21
2026-04-14,4,Bhilai Steel Plant,limestone,17940.1,21
2026-04-14,4,Bhilai Steel Plant,thermal_coal,30965.3,21
2026-04-14,4,Bokaro Steel Plant,coking_coal,46540.1,21
2026-04-14,4,Bokaro Steel Plant,limestone,20344.2,21
2026-04-14,4,Bokaro Steel Plant,thermal_coal,32778.2,21
2026-04-14,4,Rourkela Steel Plant,coking_coal,42707.2,21
2026-04-14,4,Rourkela Steel Plant,limestone,17359.6,21
2026-04-14,4,Rourkela Steel Plant,thermal_coal,26198.3,21
2026-04-14,4,Durgapur Steel Plant,coking_coal,46792.9,21
2026-04-14,4,Durgapur Steel Plant,limestone,20777.9,21
2026-04-14,4,Durgapur Steel Plant,thermal_coal,29299.9,21
2026-04-21,4,Bhilai Steel Plant,coking_coal,44603.9,21
2026-04-21,4,Bhilai Steel Plant,limestone,17574.1,21
2026-04-21,4,Bhilai Steel Plant,thermal_coal,33802.4,21
2026-04-21,4,Bokaro Steel Plant,coking_coal,44332.6,21
2026-04-21,4,Bokaro Steel Plant,limestone,19796.9,21
2026-04-21,4,Bokaro Steel Plant,thermal_coal,30706.4,21
2026-04-21,4,Rourkela Steel Plant,coking_coal,44965.8,21
2026-04-21,4,Rourkela Steel Plant,limestone,20003.0,21
2026-04-21,4,Rourkela Steel Plant,thermal_coal,27977.1,21
2026-04-21,4,Durgapur Steel Plant,coking_coal,44948.6,21
2026-04-21,4,Durgapur Steel Plant,limestone,22987.6,21
2026-04-21,4,Durgapur Steel Plant,thermal_coal,31821.8,21
2026-04-28,4,Bhilai Steel Plant,coking_coal,46967.7,21
2026-04-28,4,Bhilai Steel Plant,limestone,18679.8,21
2026-04-28,4,Bhilai Steel Plant,thermal_coal,27618.7,21
2026-04-28,4,Bokaro Steel Plant,coking_coal,43873.6,21
2026-04-28,4,Bokaro Steel Plant,limestone,19700.3,21
2026-04-28,4,Bokaro Steel Plant,thermal_coal,31369.5,21
2026-04-28,4,Rourkela Steel Plant,coking_coal,41053.6,21
2026-04-28,4,Rourkela Steel Plant,limestone,22353.2,21
2026-04-28,4,Rourkela Steel Plant,thermal_coal,29115.6,21
2026-04-28,4,Durgapur Steel Plant,coking_coal,43331.6,21
2026-04-28,4,Durgapur Steel Plant,limestone,17778.2,21
2026-04-28,4,Durgapur Steel Plant,thermal_coal,26421.3,21
2026-05-05,5,Bhilai Steel Plant,coking_coal,45581.7,21
2026-05-05,5,Bhilai Steel Plant,limestone,19732.0,21
2026-05-05,5,Bhilai Steel Plant,thermal_coal,27078.1,21
2026-05-05,5,Bokaro Steel Plant,coking_coal,41768.9,21
2026-05-05,5,Bokaro Steel Plant,limestone,18995.6,21
2026-05-05,5,Bokaro Steel Plant,thermal_coal,32404.2,21
2026-05-05,5,Rourkela Steel Plant,coking_coal,43632.7,21
2026-05-05,5,Rourkela Steel Plant,limestone,16894.3,21
2026-05-05,5,Rourkela Steel Plant,thermal_coal,28957.7,21
2026-05-05,5,Durgapur Steel Plant,coking_coal,43609.1,21
2026-05-05,5,Durgapur Steel Plant,limestone,14745.6,21
2026-05-05,5,Durgapur Steel Plant,thermal_coal,29302.3,21
2026-05-12,5,Bhilai Steel Plant,coking_coal,43684.3,21
2026-05-12,5,Bhilai Steel Plant,limestone,20853.2,21
2026-05-12,5,Bhilai Steel Plant,thermal_coal,32728.1,21
2026-05-12,5,Bokaro Steel Plant,coking_coal,46127.8,21
2026-05-12,5,Bokaro Steel Plant,limestone,19116.0,21
2026-05-12,5,Bokaro Steel Plant,thermal_coal,27408.3,21
2026-05-12,5,Rourkela Steel Plant,coking_coal,48732.0,21
2026-05-12,5,Rourkela Steel Plant,limestone,19706.6,21
2026-05-12,5,Rourkela Steel Plant,thermal_coal,29425.1,21
2026-05-12,5,Durgapur Steel Plant,coking_coal,44056.6,21
2026-05-12,5,Durgapur Steel Plant,limestone,19956.6,21
2026-05-12,5,Durgapur Steel Plant,thermal_coal,29140.2,21
2026-05-19,5,Bhilai Steel Plant,coking_coal,43067.4,21
2026-05-19,5,Bhilai Steel Plant,limestone,18615.7,21
2026-05-19,5,Bhilai Steel Plant,thermal_coal,29341.0,21
2026-05-19,5,Bokaro Steel Plant,coking_coal,43121.8,21
2026-05-19,5,Bokaro Steel Plant,limestone,18316.9,21
2026-05-19,5,Bokaro Steel Plant,thermal_coal,29591.6,21
2026-05-19,5,Rourkela Steel Plant,coking_coal,43641.0,21
2026-05-19,5,Rourkela Steel Plant,limestone,22307.2,21
2026-05-19,5,Rourkela Steel Plant,thermal_coal,24628.3,21
2026-05-19,5,Durgapur Steel Plant,coking_coal,46064.7,21
2026-05-19,5,Durgapur Steel Plant,limestone,21843.0,21
2026-05-19,5,Durgapur Steel Plant,thermal_coal,25667.9,21
2026-05-26,5,Bhilai Steel Plant,coking_coal,43483.2,21
2026-05-26,5,Bhilai Steel Plant,limestone,18931.4,21
2026-05-26,5,Bhilai Steel Plant,thermal_coal,26866.5,21
2026-05-26,5,Bokaro Steel Plant,coking_coal,42699.9,21
2026-05-26,5,Bokaro Steel Plant,limestone,17601.0,21
2026-05-26,5,Bokaro Steel Plant,thermal_coal,32554.1,21
2026-05-26,5,Rourkela Steel Plant,coking_coal,45784.2,21
2026-05-26,5,Rourkela Steel Plant,limestone,21888.8,21
2026-05-26,5,Rourkela Steel Plant,thermal_coal,30699.0,21
2026-05-26,5,Durgapur Steel Plant,coking_coal,42067.7,21
2026-05-26,5,Durgapur Steel Plant,limestone,18655.9,21
2026-05-26,5,Durgapur Steel Plant,thermal_coal,30280.9,21
2026-06-02,6,Bhilai Steel Plant,coking_coal,37400.2,21
2026-06-02,6,Bhilai Steel Plant,limestone,18883.4,21
2026-06-02,6,Bhilai Steel Plant,thermal_coal,25967.4,21
2026-06-02,6,Bokaro Steel Plant,coking_coal,38925.3,21
2026-06-02,6,Bokaro Steel Plant,limestone,18879.7,21
2026-06-02,6,Bokaro Steel Plant,thermal_coal,27199.7,21
2026-06-02,6,Rourkela Steel Plant,coking_coal,38950.3,21
2026-06-02,6,Rourkela Steel Plant,limestone,19686.8,21
2026-06-02,6,Rourkela Steel Plant,thermal_coal,24454.1,21
2026-06-02,6,Durgapur Steel Plant,coking_coal,40708.7,21
2026-06-02,6,Durgapur Steel Plant,limestone,18667.6,21
2026-06-02,6,Durgapur Steel Plant,thermal_coal,25842.8,21
2026-06-09,6,Bhilai Steel Plant,coking_coal,40187.0,21
2026-06-09,6,Bhilai Steel Plant,limestone,15348.0,21
2026-06-09,6,Bhilai Steel Plant,thermal_coal,28063.2,21
2026-06-09,6,Bokaro Steel Plant,coking_coal,39267.2,21
2026-06-09,6,Bokaro Steel Plant,limestone,16659.1,21
2026-06-09,6,Bokaro Steel Plant,thermal_coal,28288.2,21
2026-06-09,6,Rourkela Steel Plant,coking_coal,38332.2,21
2026-06-09,6,Rourkela Steel Plant,limestone,15064.8,21
2026-06-09,6,Rourkela Steel Plant,thermal_coal,23598.1,21
2026-06-09,6,Durgapur Steel Plant,coking_coal,40690.8,21
2026-06-09,6,Durgapur Steel Plant,limestone,15295.2,21
2026-06-09,6,Durgapur Steel Plant,thermal_coal,29558.6,21
2026-06-16,6,Bhilai Steel Plant,coking_coal,35852.5,21
2026-06-16,6,Bhilai Steel Plant,limestone,20653.6,21
2026-06-16,6,Bhilai Steel Plant,thermal_coal,26779.8,21
2026-06-16,6,Bokaro Steel Plant,coking_coal,39425.9,21
2026-06-16,6,Bokaro Steel Plant,limestone,16619.1,21
2026-06-16,6,Bokaro Steel Plant,thermal_coal,27118.4,21
2026-06-16,6,Rourkela Steel Plant,coking_coal,39532.3,21
2026-06-16,6,Rourkela Steel Plant,limestone,19585.9,21
2026-06-16,6,Rourkela Steel Plant,thermal_coal,26605.6,21
2026-06-16,6,Durgapur Steel Plant,coking_coal,39870.5,21
2026-06-16,6,Durgapur Steel Plant,limestone,16945.5,21
2026-06-16,6,Durgapur Steel Plant,thermal_coal,26297.5,21
2026-06-23,6,Bhilai Steel Plant,coking_coal,40154.0,21
2026-06-23,6,Bhilai Steel Plant,limestone,14521.7,21
2026-06-23,6,Bhilai Steel Plant,thermal_coal,23973.3,21
2026-06-23,6,Bokaro Steel Plant,coking_coal,40937.9,21
2026-06-23,6,Bokaro Steel Plant,limestone,17907.6,21
2026-06-23,6,Bokaro Steel Plant,thermal_coal,26068.8,21
2026-06-23,6,Rourkela Steel Plant,coking_coal,39633.2,21
2026-06-23,6,Rourkela Steel Plant,limestone,18225.6,21
2026-06-23,6,Rourkela Steel Plant,thermal_coal,25428.4,21
2026-06-23,6,Durgapur Steel Plant,coking_coal,38199.1,21
2026-06-23,6,Durgapur Steel Plant,limestone,17952.5,21
2026-06-23,6,Durgapur Steel Plant,thermal_coal,24638.9,21
2026-06-30,6,Bhilai Steel Plant,coking_coal,40334.9,21
2026-06-30,6,Bhilai Steel Plant,limestone,14535.3,21
2026-06-30,6,Bhilai Steel Plant,thermal_coal,28252.5,21
2026-06-30,6,Bokaro Steel Plant,coking_coal,40450.7,21
2026-06-30,6,Bokaro Steel Plant,limestone,18060.9,21
2026-06-30,6,Bokaro Steel Plant,thermal_coal,28168.8,21
2026-06-30,6,Rourkela Steel Plant,coking_coal,42597.9,21
2026-06-30,6,Rourkela Steel Plant,limestone,19425.9,21
2026-06-30,6,Rourkela Steel Plant,thermal_coal,23086.4,21
2026-06-30,6,Durgapur Steel Plant,coking_coal,37296.8,21
2026-06-30,6,Durgapur Steel Plant,limestone,16475.3,21
2026-06-30,6,Durgapur Steel Plant,thermal_coal,26447.0,21
2026-07-07,7,Bhilai Steel Plant,coking_coal,40531.8,21
2026-07-07,7,Bhilai Steel Plant,limestone,16293.7,21
2026-07-07,7,Bhilai Steel Plant,thermal_coal,26736.2,21
2026-07-07,7,Bokaro Steel Plant,coking_coal,38240.3,21
2026-07-07,7,Bokaro Steel Plant,limestone,16499.3,21
2026-07-07,7,Bokaro Steel Plant,thermal_coal,23868.0,21
2026-07-07,7,Rourkela Steel Plant,coking_coal,37938.2,21
2026-07-07,7,Rourkela Steel Plant,limestone,15167.0,21
2026-07-07,7,Rourkela Steel Plant,thermal_coal,24643.4,21
2026-07-07,7,Durgapur Steel Plant,coking_coal,41496.6,21
2026-07-07,7,Durgapur Steel Plant,limestone,15891.1,21
2026-07-07,7,Durgapur Steel Plant,thermal_coal,31138.3,21
2026-07-14,7,Bhilai Steel Plant,coking_coal,40488.0,21
2026-07-14,7,Bhilai Steel Plant,limestone,17932.7,21
2026-07-14,7,Bhilai Steel Plant,thermal_coal,24855.0,21
2026-07-14,7,Bokaro Steel Plant,coking_coal,40860.6,21
2026-07-14,7,Bokaro Steel Plant,limestone,16563.9,21
2026-07-14,7,Bokaro Steel Plant,thermal_coal,26619.6,21
2026-07-14,7,Rourkela Steel Plant,coking_coal,44208.2,21
2026-07-14,7,Rourkela Steel Plant,limestone,17427.1,21
2026-07-14,7,Rourkela Steel Plant,thermal_coal,28468.7,21
2026-07-14,7,Durgapur Steel Plant,coking_coal,38334.3,21
2026-07-14,7,Durgapur Steel Plant,limestone,17537.0,21
2026-07-14,7,Durgapur Steel Plant,thermal_coal,29587.4,21
2026-07-21,7,Bhilai Steel Plant,coking_coal,38471.5,21
2026-07-21,7,Bhilai Steel Plant,limestone,20862.4,21
2026-07-21,7,Bhilai Steel Plant,thermal_coal,27674.0,21
2026-07-21,7,Bokaro Steel Plant,coking_coal,38587.6,21
2026-07-21,7,Bokaro Steel Plant,limestone,18738.3,21
2026-07-21,7,Bokaro Steel Plant,thermal_coal,28150.6,21
2026-07-21,7,Rourkela Steel Plant,coking_coal,40719.3,21
2026-07-21,7,Rourkela Steel Plant,limestone,14773.6,21
2026-07-21,7,Rourkela Steel Plant,thermal_coal,25091.2,21
2026-07-21,7,Durgapur Steel Plant,coking_coal,39154.5,21
2026-07-21,7,Durgapur Steel Plant,limestone,17466.0,21
2026-07-21,7,Durgapur Steel Plant,thermal_coal,27517.2,21
2026-07-28,7,Bhilai Steel Plant,coking_coal,39919.9,21
2026-07-28,7,Bhilai Steel Plant,limestone,15196.4,21
2026-07-28,7,Bhilai Steel Plant,thermal_coal,27084.4,21
2026-07-28,7,Bokaro Steel Plant,coking_coal,40699.1,21
2026-07-28,7,Bokaro Steel Plant,limestone,18607.6,21
2026-07-28,7,Bokaro Steel Plant,thermal_coal,28345.4,21
2026-07-28,7,Rourkela Steel Plant,coking_coal,41101.1,21
2026-07-28,7,Rourkela Steel Plant,limestone,18426.5,21
2026-07-28,7,Rourkela Steel Plant,thermal_coal,26273.7,21
2026-07-28,7,Durgapur Steel Plant,coking_coal,36610.3,21
2026-07-28,7,Durgapur Steel Plant,limestone,18373.3,21
2026-07-28,7,Durgapur Steel Plant,thermal_coal,26773.8,21
2026-08-04,8,Bhilai Steel Plant,coking_coal,40088.8,21
2026-08-04,8,Bhilai Steel Plant,limestone,15301.9,21
2026-08-04,8,Bhilai Steel Plant,thermal_coal,24454.1,21
2026-08-04,8,Bokaro Steel Plant,coking_coal,41495.7,21
2026-08-04,8,Bokaro Steel Plant,limestone,17528.8,21
2026-08-04,8,Bokaro Steel Plant,thermal_coal,27626.7,21
2026-08-04,8,Rourkela Steel Plant,coking_coal,39651.0,21
2026-08-04,8,Rourkela Steel Plant,limestone,17653.6,21
2026-08-04,8,Rourkela Steel Plant,thermal_coal,28088.9,21
2026-08-04,8,Durgapur Steel Plant,coking_coal,38671.1,21
2026-08-04,8,Durgapur Steel Plant,limestone,17773.0,21
2026-08-04,8,Durgapur Steel Plant,thermal_coal,25567.9,21
2026-08-11,8,Bhilai Steel Plant,coking_coal,38817.9,21
2026-08-11,8,Bhilai Steel Plant,limestone,17043.5,21
2026-08-11,8,Bhilai Steel Plant,thermal_coal,26799.8,21
2026-08-11,8,Bokaro Steel Plant,coking_coal,38738.3,21
2026-08-11,8,Bokaro Steel Plant,limestone,19860.4,21
2026-08-11,8,Bokaro Steel Plant,thermal_coal,24789.7,21
2026-08-11,8,Rourkela Steel Plant,coking_coal,39263.6,21
2026-08-11,8,Rourkela Steel Plant,limestone,16808.5,21
2026-08-11,8,Rourkela Steel Plant,thermal_coal,29004.6,21
2026-08-11,8,Durgapur Steel Plant,coking_coal,39953.8,21
2026-08-11,8,Durgapur Steel Plant,limestone,19457.3,21
2026-08-11,8,Durgapur Steel Plant,thermal_coal,23726.0,21
2026-08-18,8,Bhilai Steel Plant,coking_coal,40080.7,21
2026-08-18,8,Bhilai Steel Plant,limestone,19201.3,21
2026-08-18,8,Bhilai Steel Plant,thermal_coal,26548.1,21
2026-08-18,8,Bokaro Steel Plant,coking_coal,41517.9,21
2026-08-18,8,Bokaro Steel Plant,limestone,16668.9,21
2026-08-18,8,Bokaro Steel Plant,thermal_coal,28936.8,21
2026-08-18,8,Rourkela Steel Plant,coking_coal,43738.0,21
2026-08-18,8,Rourkela Steel Plant,limestone,16946.9,21
2026-08-18,8,Rourkela Steel Plant,thermal_coal,25598.1,21
2026-08-18,8,Durgapur Steel Plant,coking_coal,42216.1,21
2026-08-18,8,Durgapur Steel Plant,limestone,20443.2,21
